,tourney_year,tourney_name,tourney_location,tourney_dates,tourney_conditions,tourney_surface,player_ranking,opponent_name,match_win_loss,match_score
1007,2011,Dubai,"Dubai, U.A.E.",2011.02.21 - 2011.02.26,Outdoor,Hard,2,Novak Djokovic,L,36 36
1008,2011,Dubai,"Dubai, U.A.E.",2011.02.21 - 2011.02.26,Outdoor,Hard,2,Richard Gasquet,W,62 75
1009,2011,Dubai,"Dubai, U.A.E.",2011.02.21 - 2011.02.26,Outdoor,Hard,2,Sergiy Stakhovsky,W,63 64
1010,2011,Dubai,"Dubai, U.A.E.",2011.02.21 - 2011.02.26,Outdoor,Hard,2,Marcel Granollers,W,63 64
1011,2011,Dubai,"Dubai, U.A.E.",2011.02.21 - 2011.02.26,Outdoor,Hard,2,Somdev Devvarman,W,63 63
1012,2011,Australian Open,"Melbourne, Australia",2011.01.17 - 2011.01.30,Outdoor,Hard,2,Novak Djokovic,L,67(3) 57 46
1013,2011,Australian Open,"Melbourne, Australia",2011.01.17 - 2011.01.30,Outdoor,Hard,2,Stan Wawrinka,W,61 63 63
1014,2011,Australian Open,"Melbourne, Australia",2011.01.17 - 2011.01.30,Outdoor,Hard,2,Tommy Robredo,W,63 36 63 62
1015,2011,Australian Open,"Melbourne, Australia",2011.01.17 - 2011.01.30,Outdoor,Hard,2,Xavier Malisse,W,63 63 61
1016,2011,Australian Open,"Melbourne, Australia",2011.01.17 - 2011.01.30,Outdoor,Hard,2,Gilles Simon,W,62 63 46 46 63
1017,2011,Australian Open,"Melbourne, Australia",2011.01.17 - 2011.01.30,Outdoor,Hard,2,Lukas Lacko,W,61 61 63
1018,2011,Doha,"Doha, Qatar",2011.01.03 - 2011.01.08,Outdoor,Hard,2,Nikolay Davydenko,W,63 64
1019,2011,Doha,"Doha, Qatar",2011.01.03 - 2011.01.08,Outdoor,Hard,2,Jo-Wilfried Tsonga,W,63 76(2) 
1020,2011,Doha,"Doha, Qatar",2011.01.03 - 2011.01.08,Outdoor,Hard,2,Viktor Troicki,W,62 62
1021,2011,Doha,"Doha, Qatar",2011.01.03 - 2011.01.08,Outdoor,Hard,2,Marco Chiudinelli,W,76(5) 75
1022,2011,Doha,"Doha, Qatar",2011.01.03 - 2011.01.08,Outdoor,Hard,2,Thomas Schoorel,W,76(3) 63
1023,2012,Barclays ATP World Tour Finals,"London, Great Britain",2012.11.05 - 2012.11.12,Indoor,Hard,2,Novak Djokovic,L,67(6) 57
1024,2012,Barclays ATP World Tour Finals,"London, Great Britain",2012.11.05 - 2012.11.12,Indoor,Hard,2,Andy Murray,W,76(5) 62
1025,2012,Barclays ATP World Tour Finals,"London, Great Britain",2012.11.05 - 2012.11.12,Indoor,Hard,2,Juan Martin del Potro,L,67(3) 64 36
1026,2012,Barclays ATP World Tour Finals,"London, Great Britain",2012.11.05 - 2012.11.12,Indoor,Hard,2,David Ferrer,W,64 76(5) 
1027,2012,Barclays ATP World Tour Finals,"London, Great Britain",2012.11.05 - 2012.11.12,Indoor,Hard,2,Janko Tipsarevic,W,63 61
1028,2012,Basel,"Basel, Switzerland",2012.10.22 - 2012.10.28,Indoor,Hard,1,Juan Martin del Potro,L,46 76(5) 67(3) 
1029,2012,Basel,"Basel, Switzerland",2012.10.22 - 2012.10.28,Indoor,Hard,1,Paul-Henri Mathieu,W,75 64
1030,2012,Basel,"Basel, Switzerland",2012.10.22 - 2012.10.28,Indoor,Hard,1,Benoit Paire,W,62 62
1031,2012,Basel,"Basel, Switzerland",2012.10.22 - 2012.10.28,Indoor,Hard,1,Thomaz Bellucci,W,63 67(6) 75
1032,2012,Basel,"Basel, Switzerland",2012.10.22 - 2012.10.28,Indoor,Hard,1,Benjamin Becker,W,75 63
1033,2012,ATP World Tour Masters 1000 Shanghai,"Shanghai, China",2012.10.08 - 2012.10.14,Outdoor,Hard,1,Andy Murray,L,46 46
1034,2012,ATP World Tour Masters 1000 Shanghai,"Shanghai, China",2012.10.08 - 2012.10.14,Outdoor,Hard,1,Marin Cilic,W,63 64
1035,2012,ATP World Tour Masters 1000 Shanghai,"Shanghai, China",2012.10.08 - 2012.10.14,Outdoor,Hard,1,Stan Wawrinka,W,46 76(4) 60
1036,2012,ATP World Tour Masters 1000 Shanghai,"Shanghai, China",2012.10.08 - 2012.10.14,Outdoor,Hard,1,Yen-Hsun Lu,W,63 75
1037,2012,NED vs. SUI WG Play-Off,"Amsterdam, The Netherlands",2012.09.10 - 2012.09.16,Outdoor,Clay,1,Robin Haase,W,61 64 64
1038,2012,NED vs. SUI WG Play-Off,"Amsterdam, The Netherlands",2012.09.10 - 2012.09.16,Outdoor,Clay,1,Thiemo de Bakker,W,63 64 64
1039,2012,US Open,"New York, NY, U.S.A.",2012.08.27 - 2012.09.09,Outdoor,Hard,1,Tomas Berdych,L,67(1) 46 63 36
1040,2012,US Open,"New York, NY, U.S.A.",2012.08.27 - 2012.09.09,Outdoor,Hard,1,Mardy Fish,W,(W/O)
1041,2012,US Open,"New York, NY, U.S.A.",2012.08.27 - 2012.09.09,Outdoor,Hard,1,Fernando Verdasco,W,63 64 64
1042,2012,US Open,"New York, NY, U.S.A.",2012.08.27 - 2012.09.09,Outdoor,Hard,1,Bjorn Phau,W,62 63 62
1043,2012,US Open,"New York, NY, U.S.A.",2012.08.27 - 2012.09.09,Outdoor,Hard,1,Donald Young,W,63 62 64
1044,2012,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2012.08.13 - 2012.08.19,Outdoor,Hard,1,Novak Djokovic,W,60 76(7) 
1045,2012,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2012.08.13 - 2012.08.19,Outdoor,Hard,1,Stan Wawrinka,W,76(4) 63
1046,2012,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2012.08.13 - 2012.08.19,Outdoor,Hard,1,Mardy Fish,W,63 76(4) 
1047,2012,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2012.08.13 - 2012.08.19,Outdoor,Hard,1,Bernard Tomic,W,62 64
1048,2012,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2012.08.13 - 2012.08.19,Outdoor,Hard,1,Alex Bogomolov Jr.,W,63 62
1049,2012,London Olympics,"London, Great Britain",2012.07.30 - 2012.08.05,Outdoor,Grass,1,Andy Murray,L,26 16 46
1050,2012,London Olympics,"London, Great Britain",2012.07.30 - 2012.08.05,Outdoor,Grass,1,Juan Martin del Potro,W,36 76(5) 19-17
1051,2012,London Olympics,"London, Great Britain",2012.07.30 - 2012.08.05,Outdoor,Grass,1,John Isner,W,64 76(5) 
1052,2012,London Olympics,"London, Great Britain",2012.07.30 - 2012.08.05,Outdoor,Grass,1,Denis Istomin,W,75 63
1053,2012,London Olympics,"London, Great Britain",2012.07.30 - 2012.08.05,Outdoor,Grass,1,Julien Benneteau,W,62 62
1054,2012,London Olympics,"London, Great Britain",2012.07.30 - 2012.08.05,Outdoor,Grass,1,Alejandro Falla,W,63 57 63
1055,2012,Wimbledon,"London, Great Britain",2012.06.25 - 2012.07.08,Outdoor,Grass,3,Andy Murray,W,46 75 63 64
1056,2012,Wimbledon,"London, Great Britain",2012.06.25 - 2012.07.08,Outdoor,Grass,3,Novak Djokovic,W,63 36 64 63
1057,2012,Wimbledon,"London, Great Britain",2012.06.25 - 2012.07.08,Outdoor,Grass,3,Mikhail Youzhny,W,61 62 62
1058,2012,Wimbledon,"London, Great Britain",2012.06.25 - 2012.07.08,Outdoor,Grass,3,Xavier Malisse,W,76(1) 61 46 63
1059,2012,Wimbledon,"London, Great Britain",2012.06.25 - 2012.07.08,Outdoor,Grass,3,Julien Benneteau,W,46 67(3) 62 76(6) 61
1060,2012,Wimbledon,"London, Great Britain",2012.06.25 - 2012.07.08,Outdoor,Grass,3,Fabio Fognini,W,61 63 62
1061,2012,Wimbledon,"London, Great Britain",2012.06.25 - 2012.07.08,Outdoor,Grass,3,Albert Ramos-Vinolas,W,61 61 61
1062,2012,Halle,"Halle, Germany",2012.06.11 - 2012.06.17,Outdoor,Grass,3,Tommy Haas,L,67(5) 46
1063,2012,Halle,"Halle, Germany",2012.06.11 - 2012.06.17,Outdoor,Grass,3,Mikhail Youzhny,W,61 64
1064,2012,Halle,"Halle, Germany",2012.06.11 - 2012.06.17,Outdoor,Grass,3,Milos Raonic,W,67(4) 64 76(3) 
1065,2012,Halle,"Halle, Germany",2012.06.11 - 2012.06.17,Outdoor,Grass,3,Florian Mayer,W,64 75
1066,2012,Roland Garros,"Paris, France",2012.05.28 - 2012.06.10,Outdoor,Clay,3,Novak Djokovic,L,46 57 36
1067,2012,Roland Garros,"Paris, France",2012.05.28 - 2012.06.10,Outdoor,Clay,3,Juan Martin del Potro,W,36 67(4) 62 60 63
1068,2012,Roland Garros,"Paris, France",2012.05.28 - 2012.06.10,Outdoor,Clay,3,David Goffin,W,57 75 62 64
1069,2012,Roland Garros,"Paris, France",2012.05.28 - 2012.06.10,Outdoor,Clay,3,Nicolas Mahut,W,63 46 62 75
1070,2012,Roland Garros,"Paris, France",2012.05.28 - 2012.06.10,Outdoor,Clay,3,Adrian Ungur,W,63 62 67(6) 63
1071,2012,Roland Garros,"Paris, France",2012.05.28 - 2012.06.10,Outdoor,Clay,3,Tobias Kamke,W,62 75 63
1072,2012,ATP World Tour Masters 1000 Rome,"Rome, Italy",2012.05.14 - 2012.05.20,Outdoor,Clay,2,Novak Djokovic,L,26 67(4) 
1073,2012,ATP World Tour Masters 1000 Rome,"Rome, Italy",2012.05.14 - 2012.05.20,Outdoor,Clay,2,Andreas Seppi,W,61 62
1074,2012,ATP World Tour Masters 1000 Rome,"Rome, Italy",2012.05.14 - 2012.05.20,Outdoor,Clay,2,Juan Carlos Ferrero,W,62 57 61
1075,2012,ATP World Tour Masters 1000 Rome,"Rome, Italy",2012.05.14 - 2012.05.20,Outdoor,Clay,2,Carlos Berlocq,W,63 64
1076,2012,ATP World Tour Masters 1000 Madrid,"Madrid, Spain",2012.05.07 - 2012.05.13,Outdoor,Clay,3,Tomas Berdych,W,36 75 75
1077,2012,ATP World Tour Masters 1000 Madrid,"Madrid, Spain",2012.05.07 - 2012.05.13,Outdoor,Clay,3,Janko Tipsarevic,W,62 63
1078,2012,ATP World Tour Masters 1000 Madrid,"Madrid, Spain",2012.05.07 - 2012.05.13,Outdoor,Clay,3,David Ferrer,W,64 64
1079,2012,ATP World Tour Masters 1000 Madrid,"Madrid, Spain",2012.05.07 - 2012.05.13,Outdoor,Clay,3,Richard Gasquet,W,63 62
1080,2012,ATP World Tour Masters 1000 Madrid,"Madrid, Spain",2012.05.07 - 2012.05.13,Outdoor,Clay,3,Milos Raonic,W,46 75 76(4) 
1081,2012,ATP World Tour Masters 1000 Miami,"Miami, FL, U.S.A.",2012.03.19 - 2012.04.01,Outdoor,Hard,3,Andy Roddick,L,67(4) 61 46
1082,2012,ATP World Tour Masters 1000 Miami,"Miami, FL, U.S.A.",2012.03.19 - 2012.04.01,Outdoor,Hard,3,Ryan Harrison,W,62 76(3) 
1083,2012,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2012.03.05 - 2012.03.18,Outdoor,Hard,3,John Isner,W,76(7) 63
1084,2012,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2012.03.05 - 2012.03.18,Outdoor,Hard,3,Rafael Nadal,W,63 64
1085,2012,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2012.03.05 - 2012.03.18,Outdoor,Hard,3,Juan Martin del Potro,W,63 62
1086,2012,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2012.03.05 - 2012.03.18,Outdoor,Hard,3,Thomaz Bellucci,W,36 63 64
1087,2012,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2012.03.05 - 2012.03.18,Outdoor,Hard,3,Milos Raonic,W,67(4) 62 64
1088,2012,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2012.03.05 - 2012.03.18,Outdoor,Hard,3,Denis Kudla,W,64 61
1089,2012,Dubai,"Dubai, U.A.E.",2012.02.27 - 2012.03.03,Outdoor,Hard,3,Andy Murray,W,75 64
1090,2012,Dubai,"Dubai, U.A.E.",2012.02.27 - 2012.03.03,Outdoor,Hard,3,Juan Martin del Potro,W,76(5) 76(6) 
1091,2012,Dubai,"Dubai, U.A.E.",2012.02.27 - 2012.03.03,Outdoor,Hard,3,Mikhail Youzhny,W,63 64
1092,2012,Dubai,"Dubai, U.A.E.",2012.02.27 - 2012.03.03,Outdoor,Hard,3,Feliciano Lopez,W,75 63
1093,2012,Dubai,"Dubai, U.A.E.",2012.02.27 - 2012.03.03,Outdoor,Hard,3,Michael Llodra,W,60 76(6) 
1094,2012,Rotterdam,"Rotterdam, Netherlands",2012.02.13 - 2012.02.19,Indoor,Hard,3,Juan Martin del Potro,W,61 64
1095,2012,Rotterdam,"Rotterdam, Netherlands",2012.02.13 - 2012.02.19,Indoor,Hard,3,Nikolay Davydenko,W,46 63 64
1096,2012,Rotterdam,"Rotterdam, Netherlands",2012.02.13 - 2012.02.19,Indoor,Hard,3,Jarkko Nieminen,W,75 76(2) 
1097,2012,Rotterdam,"Rotterdam, Netherlands",2012.02.13 - 2012.02.19,Indoor,Hard,3,Mikhail Youzhny,W,(W/O)
1098,2012,Rotterdam,"Rotterdam, Netherlands",2012.02.13 - 2012.02.19,Indoor,Hard,3,Nicolas Mahut,W,64 64
1099,2012,SUI vs. USA WG 1st RD,"Fribourg, Switzerland",2012.02.06 - 2012.02.12,Indoor,Clay,3,John Isner,L,64 36 67(4) 26
1100,2012,Australian Open,"Melbourne, Australia",2012.01.16 - 2012.01.29,Outdoor,Hard,3,Rafael Nadal,L,76(5) 26 67(5) 46
1101,2012,Australian Open,"Melbourne, Australia",2012.01.16 - 2012.01.29,Outdoor,Hard,3,Juan Martin del Potro,W,64 63 62
1102,2012,Australian Open,"Melbourne, Australia",2012.01.16 - 2012.01.29,Outdoor,Hard,3,Bernard Tomic,W,64 62 62
1103,2012,Australian Open,"Melbourne, Australia",2012.01.16 - 2012.01.29,Outdoor,Hard,3,Ivo Karlovic,W,76(6) 75 63
1104,2012,Australian Open,"Melbourne, Australia",2012.01.16 - 2012.01.29,Outdoor,Hard,3,Andreas Beck,W,(W/O)
1105,2012,Australian Open,"Melbourne, Australia",2012.01.16 - 2012.01.29,Outdoor,Hard,3,Alexander Kudryavtsev,W,75 62 62
1106,2012,Doha,"Doha, Qatar",2012.01.02 - 2012.01.07,Outdoor,Hard,3,Jo-Wilfried Tsonga,L,(W/O)
1107,2012,Doha,"Doha, Qatar",2012.01.02 - 2012.01.07,Outdoor,Hard,3,Andreas Seppi,W,63 57 64
1108,2012,Doha,"Doha, Qatar",2012.01.02 - 2012.01.07,Outdoor,Hard,3,Grega Zemlja,W,62 63
1109,2012,Doha,"Doha, Qatar",2012.01.02 - 2012.01.07,Outdoor,Hard,3,Nikolay Davydenko,W,62 62
1110,2013,Barclays ATP World Tour Finals,"London, Great Britain",2013.11.04 - 2013.11.11,Indoor,Hard,7,Rafael Nadal,L,57 36
1111,2013,Barclays ATP World Tour Finals,"London, Great Britain",2013.11.04 - 2013.11.11,Indoor,Hard,7,Juan Martin del Potro,W,46 76(2) 75
1112,2013,Barclays ATP World Tour Finals,"London, Great Britain",2013.11.04 - 2013.11.11,Indoor,Hard,7,Richard Gasquet,W,64 63
1113,2013,Barclays ATP World Tour Finals,"London, Great Britain",2013.11.04 - 2013.11.11,Indoor,Hard,7,Novak Djokovic,L,46 76(2) 26
1114,2013,ATP World Tour Masters 1000 Paris,"Paris, France",2013.10.28 - 2013.11.03,Indoor,Hard,6,Novak Djokovic,L,64 36 26
1115,2013,ATP World Tour Masters 1000 Paris,"Paris, France",2013.10.28 - 2013.11.03,Indoor,Hard,6,Juan Martin del Potro,W,63 46 63
1116,2013,ATP World Tour Masters 1000 Paris,"Paris, France",2013.10.28 - 2013.11.03,Indoor,Hard,6,Philipp Kohlschreiber,W,63 64
1117,2013,ATP World Tour Masters 1000 Paris,"Paris, France",2013.10.28 - 2013.11.03,Indoor,Hard,6,Kevin Anderson,W,64 64
1118,2013,Basel,"Basel, Switzerland",2013.10.21 - 2013.10.27,Indoor,Hard,6,Juan Martin del Potro,L,67(3) 62 46
1119,2013,Basel,"Basel, Switzerland",2013.10.21 - 2013.10.27,Indoor,Hard,6,Vasek Pospisil,W,63 67(3) 75
1120,2013,Basel,"Basel, Switzerland",2013.10.21 - 2013.10.27,Indoor,Hard,6,Grigor Dimitrov,W,63 76(2) 
1121,2013,Basel,"Basel, Switzerland",2013.10.21 - 2013.10.27,Indoor,Hard,6,Denis Istomin,W,46 63 62
1122,2013,Basel,"Basel, Switzerland",2013.10.21 - 2013.10.27,Indoor,Hard,6,Adrian Mannarino,W,64 62
1123,2013,ATP World Tour Masters 1000 Shanghai,"Shanghai, China",2013.10.07 - 2013.10.13,Outdoor,Hard,7,Gael Monfils,L,46 76(5) 36
1124,2013,ATP World Tour Masters 1000 Shanghai,"Shanghai, China",2013.10.07 - 2013.10.13,Outdoor,Hard,7,Andreas Seppi,W,64 63
1125,2013,US Open,"New York, NY, U.S.A.",2013.08.26 - 2013.09.08,Outdoor,Hard,7,Tommy Robredo,L,67(3) 36 46
1126,2013,US Open,"New York, NY, U.S.A.",2013.08.26 - 2013.09.08,Outdoor,Hard,7,Adrian Mannarino,W,63 60 62
1127,2013,US Open,"New York, NY, U.S.A.",2013.08.26 - 2013.09.08,Outdoor,Hard,7,Carlos Berlocq,W,63 62 61
1128,2013,US Open,"New York, NY, U.S.A.",2013.08.26 - 2013.09.08,Outdoor,Hard,7,Grega Zemlja,W,63 62 75
1129,2013,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2013.08.12 - 2013.08.18,Outdoor,Hard,5,Rafael Nadal,L,75 46 36
1130,2013,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2013.08.12 - 2013.08.18,Outdoor,Hard,5,Tommy Haas,W,16 75 63
1131,2013,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2013.08.12 - 2013.08.18,Outdoor,Hard,5,Philipp Kohlschreiber,W,63 76(7) 
1132,2013,Gstaad,"Gstaad, Switzerland",2013.07.22 - 2013.07.28,Outdoor,Clay,5,Daniel Brands,L,36 46
1133,2013,Hamburg,"Hamburg, Germany",2013.07.15 - 2013.07.21,Outdoor,Clay,5,Federico Delbonis,L,67(7) 67(4) 
1134,2013,Hamburg,"Hamburg, Germany",2013.07.15 - 2013.07.21,Outdoor,Clay,5,Florian Mayer,W,76(4) 36 75
1135,2013,Hamburg,"Hamburg, Germany",2013.07.15 - 2013.07.21,Outdoor,Clay,5,Jan Hajek,W,64 63
1136,2013,Hamburg,"Hamburg, Germany",2013.07.15 - 2013.07.21,Outdoor,Clay,5,Daniel Brands,W,36 63 62
1137,2013,Wimbledon,"London, Great Britain",2013.06.24 - 2013.07.07,Outdoor,Grass,3,Sergiy Stakhovsky,L,76(5) 67(5) 57 67(5) 
1138,2013,Wimbledon,"London, Great Britain",2013.06.24 - 2013.07.07,Outdoor,Grass,3,Victor Hanescu,W,63 62 60
1139,2013,Halle,"Halle, Germany",2013.06.10 - 2013.06.16,Outdoor,Grass,3,Mikhail Youzhny,W,67(5) 63 64
1140,2013,Halle,"Halle, Germany",2013.06.10 - 2013.06.16,Outdoor,Grass,3,Tommy Haas,W,36 63 64
1141,2013,Halle,"Halle, Germany",2013.06.10 - 2013.06.16,Outdoor,Grass,3,Mischa Zverev,W,60 60
1142,2013,Halle,"Halle, Germany",2013.06.10 - 2013.06.16,Outdoor,Grass,3,Cedrik-Marcel Stebe,W,63 63
1143,2013,Roland Garros,"Paris, France",2013.05.27 - 2013.06.09,Outdoor,Clay,3,Jo-Wilfried Tsonga,L,57 36 36
1144,2013,Roland Garros,"Paris, France",2013.05.27 - 2013.06.09,Outdoor,Clay,3,Gilles Simon,W,61 46 26 62 63
1145,2013,Roland Garros,"Paris, France",2013.05.27 - 2013.06.09,Outdoor,Clay,3,Julien Benneteau,W,63 64 75
1146,2013,Roland Garros,"Paris, France",2013.05.27 - 2013.06.09,Outdoor,Clay,3,Somdev Devvarman,W,62 61 61
1147,2013,Roland Garros,"Paris, France",2013.05.27 - 2013.06.09,Outdoor,Clay,3,Pablo Carreno Busta,W,62 62 63
1148,2013,ATP World Tour Masters 1000 Rome,"Rome, Italy",2013.05.13 - 2013.05.19,Outdoor,Clay,3,Rafael Nadal,L,16 36
1149,2013,ATP World Tour Masters 1000 Rome,"Rome, Italy",2013.05.13 - 2013.05.19,Outdoor,Clay,3,Benoit Paire,W,76(5) 64
1150,2013,ATP World Tour Masters 1000 Rome,"Rome, Italy",2013.05.13 - 2013.05.19,Outdoor,Clay,3,Jerzy Janowicz,W,64 76(2) 
1151,2013,ATP World Tour Masters 1000 Rome,"Rome, Italy",2013.05.13 - 2013.05.19,Outdoor,Clay,3,Gilles Simon,W,61 62
1152,2013,ATP World Tour Masters 1000 Rome,"Rome, Italy",2013.05.13 - 2013.05.19,Outdoor,Clay,3,Potito Starace,W,61 62
1153,2013,ATP World Tour Masters 1000 Madrid,"Madrid, Spain",2013.05.06 - 2013.05.12,Outdoor,Clay,2,Kei Nishikori,L,46 61 26
1154,2013,ATP World Tour Masters 1000 Madrid,"Madrid, Spain",2013.05.06 - 2013.05.12,Outdoor,Clay,2,Radek Stepanek,W,63 63
1155,2013,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2013.03.04 - 2013.03.17,Outdoor,Hard,2,Rafael Nadal,L,46 26
1156,2013,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2013.03.04 - 2013.03.17,Outdoor,Hard,2,Stan Wawrinka,W,63 67(4) 75
1157,2013,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2013.03.04 - 2013.03.17,Outdoor,Hard,2,Ivan Dodig,W,63 61
1158,2013,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2013.03.04 - 2013.03.17,Outdoor,Hard,2,Denis Istomin,W,62 63
1159,2013,Dubai,"Dubai, U.A.E.",2013.02.25 - 2013.03.02,Outdoor,Hard,2,Tomas Berdych,L,63 67(8) 46
1160,2013,Dubai,"Dubai, U.A.E.",2013.02.25 - 2013.03.02,Outdoor,Hard,2,Nikolay Davydenko,W,62 62
1161,2013,Dubai,"Dubai, U.A.E.",2013.02.25 - 2013.03.02,Outdoor,Hard,2,Marcel Granollers,W,63 64
1162,2013,Dubai,"Dubai, U.A.E.",2013.02.25 - 2013.03.02,Outdoor,Hard,2,Malek Jaziri,W,57 60 62
1163,2013,Rotterdam,"Rotterdam, Netherlands",2013.02.11 - 2013.02.17,Indoor,Hard,2,Julien Benneteau,L,36 57
1164,2013,Rotterdam,"Rotterdam, Netherlands",2013.02.11 - 2013.02.17,Indoor,Hard,2,Thiemo de Bakker,W,63 64
1165,2013,Rotterdam,"Rotterdam, Netherlands",2013.02.11 - 2013.02.17,Indoor,Hard,2,Grega Zemlja,W,63 61
1166,2013,Australian Open,"Melbourne, Australia",2013.01.14 - 2013.01.27,Outdoor,Hard,2,Andy Murray,L,46 76(5) 36 76(2) 26
1167,2013,Australian Open,"Melbourne, Australia",2013.01.14 - 2013.01.27,Outdoor,Hard,2,Jo-Wilfried Tsonga,W,76(4) 46 76(4) 36 63
1168,2013,Australian Open,"Melbourne, Australia",2013.01.14 - 2013.01.27,Outdoor,Hard,2,Milos Raonic,W,64 76(4) 62
1169,2013,Australian Open,"Melbourne, Australia",2013.01.14 - 2013.01.27,Outdoor,Hard,2,Bernard Tomic,W,64 76(5) 61
1170,2013,Australian Open,"Melbourne, Australia",2013.01.14 - 2013.01.27,Outdoor,Hard,2,Nikolay Davydenko,W,63 64 64
1171,2013,Australian Open,"Melbourne, Australia",2013.01.14 - 2013.01.27,Outdoor,Hard,2,Benoit Paire,W,62 64 61
1172,2014,FRA  vs. SUI DC Final,"Lille, France",2014.11.17 - 2014.11.23,Indoor,Clay,2,Richard Gasquet,W,64 62 62
1173,2014,FRA  vs. SUI DC Final,"Lille, France",2014.11.17 - 2014.11.23,Indoor,Clay,2,Gael Monfils,L,16 46 36
1174,2014,Barclays ATP World Tour Finals,"London, Great Britain",2014.11.10 - 2014.11.16,Indoor,Hard,2,Novak Djokovic,L,(W/O)
1175,2014,Barclays ATP World Tour Finals,"London, Great Britain",2014.11.10 - 2014.11.16,Indoor,Hard,2,Stan Wawrinka,W,46 75 76(6) 
1176,2014,Barclays ATP World Tour Finals,"London, Great Britain",2014.11.10 - 2014.11.16,Indoor,Hard,2,Andy Murray,W,60 61
1177,2014,Barclays ATP World Tour Finals,"London, Great Britain",2014.11.10 - 2014.11.16,Indoor,Hard,2,Kei Nishikori,W,63 62
1178,2014,Barclays ATP World Tour Finals,"London, Great Britain",2014.11.10 - 2014.11.16,Indoor,Hard,2,Milos Raonic,W,61 76
1179,2014,ATP World Tour Masters 1000 Paris,"Paris, France",2014.10.27 - 2014.11.02,Indoor,Hard,2,Milos Raonic,L,67(5) 57
1180,2014,ATP World Tour Masters 1000 Paris,"Paris, France",2014.10.27 - 2014.11.02,Indoor,Hard,2,Lucas Pouille,W,64 64
1181,2014,ATP World Tour Masters 1000 Paris,"Paris, France",2014.10.27 - 2014.11.02,Indoor,Hard,2,Jeremy Chardy,W,76(5) 67(5) 64
1182,2014,Basel,"Basel, Switzerland",2014.10.20 - 2014.10.26,Indoor,Hard,2,David Goffin,W,62 62
1183,2014,Basel,"Basel, Switzerland",2014.10.20 - 2014.10.26,Indoor,Hard,2,Ivo Karlovic,W,76(8) 36 63
1184,2014,Basel,"Basel, Switzerland",2014.10.20 - 2014.10.26,Indoor,Hard,2,Grigor Dimitrov,W,76(4) 62
1185,2014,Basel,"Basel, Switzerland",2014.10.20 - 2014.10.26,Indoor,Hard,2,Denis Istomin,W,36 63 64
1186,2014,Basel,"Basel, Switzerland",2014.10.20 - 2014.10.26,Indoor,Hard,2,Gilles Muller,W,62 61
1187,2014,ATP World Tour Masters 1000 Shanghai,"Shanghai, China",2014.10.06 - 2014.10.12,Outdoor,Hard,3,Gilles Simon,W,76(6) 76(2) 
1188,2014,ATP World Tour Masters 1000 Shanghai,"Shanghai, China",2014.10.06 - 2014.10.12,Outdoor,Hard,3,Novak Djokovic,W,64 64
1189,2014,ATP World Tour Masters 1000 Shanghai,"Shanghai, China",2014.10.06 - 2014.10.12,Outdoor,Hard,3,Julien Benneteau,W,76(4) 60
1190,2014,ATP World Tour Masters 1000 Shanghai,"Shanghai, China",2014.10.06 - 2014.10.12,Outdoor,Hard,3,Roberto Bautista Agut,W,64 62
1191,2014,ATP World Tour Masters 1000 Shanghai,"Shanghai, China",2014.10.06 - 2014.10.12,Outdoor,Hard,3,Leonardo Mayer,W,75 36 76(7) 
1192,2014,SUI vs. ITA WG SF,"Geneva, Switzerland, Switzerland",2014.09.08 - 2014.09.14,Indoor,Hard,3,Fabio Fognini,W,62 63 76(4) 
1193,2014,SUI vs. ITA WG SF,"Geneva, Switzerland, Switzerland",2014.09.08 - 2014.09.14,Indoor,Hard,3,Simone Bolelli,W,76(5) 64 64
1194,2014,US Open,"New York City, NY, U.S.A.",2014.08.25 - 2014.09.08,Outdoor,Hard,3,Marin Cilic,L,36 46 46
1195,2014,US Open,"New York City, NY, U.S.A.",2014.08.25 - 2014.09.08,Outdoor,Hard,3,Gael Monfils,W,46 36 64 75 62
